#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
         489      0.000000e+00     -3.943004e-17      3.389372e-18
         490      0.000000e+00     -3.934957e-17      3.383410e-18
         491      0.000000e+00     -3.926943e-17      3.377468e-18
         492      0.000000e+00     -3.918961e-17      3.371546e-18
         493      0.000000e+00     -3.911012e-17      3.365644e-18
         494      0.000000e+00     -3.903095e-17      3.359762e-18
         495      0.000000e+00     -3.895210e-17      3.353900e-18
         496      0.000000e+00     -3.887356e-17      3.348057e-18
         497     -1.818989e-16     -3.916134e-17      3.353666e-18
         498      0.000000e+00     -3.908270e-17      3.347853e-18
         499      0.000000e+00     -3.900438e-17      3.342060e-18
         500      0.000000e+00     -3.892637e-17      3.336286e-18
         501      0.000000e+00     -3.884868e-17      3.330532e-18
         502      0.000000e+00     -3.877129e-17      3.324796e-18
         503      0.000000e+00     -3.869421e-17      3.319080e-18
         504      0.000000e+00     -3.861743e-17      3.313382e-18
         505     -1.818989e-16     -3.890116e-17      3.318946e-18
         506      0.000000e+00     -3.882428e-17      3.313277e-18
         507      0.000000e+00     -3.874770e-17      3.307627e-18
         508      0.000000e+00     -3.867143e-17      3.301995e-18
         509      0.000000e+00     -3.859545e-17      3.296382e-18
         510     -1.818989e-16     -3.887644e-17      3.301873e-18
         511      0.000000e+00     -3.880036e-17      3.296288e-18
         512      0.000000e+00     -3.872458e-17      3.290721e-18
         513      0.000000e+00     -3.864909e-17      3.285172e-18
         514      0.000000e+00     -3.857390e-17      3.279641e-18
         515      0.000000e+00     -3.849900e-17      3.274128e-18
         516      0.000000e+00     -3.842439e-17      3.268632e-18
         517      0.000000e+00     -3.835007e-17      3.263155e-18
         518     -1.818989e-16     -3.862719e-17      3.268601e-18
         519      0.000000e+00     -3.855276e-17      3.263151e-18
         520     -1.818989e-16     -3.882843e-17      3.268499e-18
         521      0.000000e+00     -3.875390e-17      3.263075e-18
         522      0.000000e+00     -3.867966e-17      3.257668e-18
         523      0.000000e+00     -3.860570e-17      3.252279e-18
         524     -1.818989e-16     -3.887916e-17      3.257548e-18
         525      0.000000e+00     -3.880511e-17      3.252185e-18
         526      0.000000e+00     -3.873133e-17      3.246839e-18
         527      0.000000e+00     -3.865784e-17      3.241510e-18
         528     -1.818989e-16     -3.892913e-17      3.246703e-18
         529      0.000000e+00     -3.885554e-17      3.241399e-18
         530      0.000000e+00     -3.878223e-17      3.236113e-18
         531      0.000000e+00     -3.870919e-17      3.230842e-18
         532      0.000000e+00     -3.863643e-17      3.225588e-18
         533      0.000000e+00     -3.856394e-17      3.220351e-18
         534      0.000000e+00     -3.849172e-17      3.215130e-18
         535      0.000000e+00     -3.841978e-17      3.209925e-18
         536      0.000000e+00     -3.834810e-17      3.204737e-18
         537      0.000000e+00     -3.827669e-17      3.199565e-18
         538     -1.818989e-16     -3.854364e-17      3.204735e-18
         539      0.000000e+00     -3.847213e-17      3.199587e-18
         540      0.000000e+00     -3.840089e-17      3.194455e-18
         541      0.000000e+00     -3.832991e-17      3.189339e-18
         542      0.000000e+00     -3.825919e-17      3.184238e-18
         543     -1.818989e-16     -3.852372e-17      3.189343e-18
         544      0.000000e+00     -3.845290e-17      3.184266e-18
         545      0.000000e+00     -3.838235e-17      3.179205e-18
         546      0.000000e+00     -3.831205e-17      3.174160e-18
         547      0.000000e+00     -3.824201e-17      3.169129e-18
         548      0.000000e+00     -3.817222e-17      3.164115e-18
         549      0.000000e+00     -3.810269e-17      3.159115e-18
         550      0.000000e+00     -3.803341e-17      3.154131e-18
         551     -1.818989e-16     -3.829451e-17      3.159195e-18
         552      0.000000e+00     -3.822514e-17      3.154233e-18
         553      0.000000e+00     -3.815602e-17      3.149287e-18
         554     -1.818989e-16     -3.841548e-17      3.154272e-18
         555      0.000000e+00     -3.834626e-17      3.149348e-18
         556      0.000000e+00     -3.827730e-17      3.144439e-18
         557      0.000000e+00     -3.820857e-17      3.139545e-18
         558      0.000000e+00     -3.814010e-17      3.134665e-18
         559      0.000000e+00     -3.807187e-17      3.129800e-18
         560      0.000000e+00     -3.800389e-17      3.124949e-18
         561      0.000000e+00     -3.793614e-17      3.120113e-18
         562      0.000000e+00     -3.786864e-17      3.115291e-18
         563      0.000000e+00     -3.780138e-17      3.110484e-18
         564      0.000000e+00     -3.773435e-17      3.105691e-18
         565      0.000000e+00     -3.766757e-17      3.100912e-18
         566      0.000000e+00     -3.760102e-17      3.096147e-18
         567     -1.818989e-16     -3.785551e-17      3.101128e-18
         568      0.000000e+00     -3.778886e-17      3.096385e-18
         569      0.000000e+00     -3.772245e-17      3.091655e-18
         570      0.000000e+00     -3.765627e-17      3.086939e-18
         571      0.000000e+00     -3.759032e-17      3.082238e-18
         572     -1.818989e-16     -3.784261e-17      3.087157e-18
         573      0.000000e+00     -3.777657e-17      3.082476e-18
         574      0.000000e+00     -3.771076e-17      3.077808e-18
         575      0.000000e+00     -3.764517e-17      3.073154e-18
         576      0.000000e+00     -3.757982e-17      3.068513e-18
         577      0.000000e+00     -3.751469e-17      3.063886e-18
         578      0.000000e+00     -3.744978e-17      3.059273e-18
         579      0.000000e+00     -3.738510e-17      3.054673e-18
         580      0.000000e+00     -3.732064e-17      3.050086e-18
         581      0.000000e+00     -3.725641e-17      3.045513e-18
         582      0.000000e+00     -3.719240e-17      3.040953e-18
         583      0.000000e+00     -3.712860e-17      3.036406e-18
         584      0.000000e+00     -3.706502e-17      3.031872e-18
         585      0.000000e+00     -3.700166e-17      3.027351e-18
         586     -1.818989e-16     -3.724893e-17      3.032266e-18
         587      0.000000e+00     -3.718547e-17      3.027764e-18
         588      0.000000e+00     -3.712223e-17      3.023276e-18
         589     -1.818989e-16     -3.736803e-17      3.028118e-18
         590      0.000000e+00     -3.730470e-17      3.023648e-18
         591      0.000000e+00     -3.724158e-17      3.019191e-18
         592      0.000000e+00     -3.717867e-17      3.014746e-18
         593      0.000000e+00     -3.711597e-17      3.010314e-18
         594      0.000000e+00     -3.705349e-17      3.005895e-18
         595      0.000000e+00     -3.699121e-17      3.001488e-18
         596      0.000000e+00     -3.692915e-17      2.997093e-18
         597      0.000000e+00     -3.686729e-17      2.992711e-18
         598      0.000000e+00     -3.680564e-17      2.988342e-18
         599      0.000000e+00     -3.674419e-17      2.983985e-18
         600      0.000000e+00     -3.668295e-17      2.979640e-18
         601      0.000000e+00     -3.662192e-17      2.975307e-18
         602      0.000000e+00     -3.656108e-17      2.970986e-18
         603      0.000000e+00     -3.650045e-17      2.966678e-18
         604     -1.818989e-16     -3.674118e-17      2.971517e-18
         605      0.000000e+00     -3.668045e-17      2.967226e-18
         606     -1.818989e-16     -3.692008e-17      2.971990e-18
         607      0.000000e+00     -3.685926e-17      2.967716e-18
         608      0.000000e+00     -3.679863e-17      2.963454e-18
         609      0.000000e+00     -3.673821e-17      2.959204e-18
         610      0.000000e+00     -3.667798e-17      2.954966e-18
         611      0.000000e+00     -3.661795e-17      2.950739e-18
         612      0.000000e+00     -3.655812e-17      2.946524e-18
         613      0.000000e+00     -3.649848e-17      2.942321e-18
         614      0.000000e+00     -3.643904e-17      2.938129e-18
         615      0.000000e+00     -3.637979e-17      2.933949e-18
         616      0.000000e+00     -3.632073e-17      2.929781e-18
         617      0.000000e+00     -3.626186e-17      2.925624e-18
         618      0.000000e+00     -3.620319e-17      2.921478e-18
         619     -1.818989e-16     -3.643856e-17      2.926224e-18
         620      0.000000e+00     -3.637979e-17      2.922095e-18
         621      0.000000e+00     -3.632121e-17      2.917977e-18
         622      0.000000e+00     -3.626281e-17      2.913870e-18
         623      0.000000e+00     -3.620460e-17      2.909774e-18
         624     -1.818989e-16     -3.643809e-17      2.914463e-18
         625      0.000000e+00     -3.637979e-17      2.910383e-18
         626      0.000000e+00     -3.632167e-17      2.906314e-18
         627      0.000000e+00     -3.626374e-17      2.902256e-18
         628     -1.818989e-16     -3.649565e-17      2.906885e-18
         629      0.000000e+00     -3.643763e-17      2.902842e-18
         630     -1.818989e-16     -3.666852e-17      2.907403e-18
         631      0.000000e+00     -3.661040e-17      2.903376e-18
         632     -1.818989e-16     -3.684029e-17      2.907869e-18
         633      0.000000e+00     -3.678209e-17      2.903857e-18
         634      0.000000e+00     -3.672408e-17      2.899857e-18
         635      0.000000e+00     -3.666624e-17      2.895867e-18
         636      0.000000e+00     -3.660859e-17      2.891887e-18
         637      0.000000e+00     -3.655112e-17      2.887918e-18
         638      0.000000e+00     -3.649383e-17      2.883960e-18
         639      0.000000e+00     -3.643672e-17      2.880012e-18
         640      0.000000e+00     -3.637979e-17      2.876075e-18
         641      0.000000e+00     -3.632303e-17      2.872148e-18
         642      0.000000e+00     -3.626646e-17      2.868231e-18
         643      0.000000e+00     -3.621005e-17      2.864325e-18
         644     -1.818989e-16     -3.643628e-17      2.868797e-18
         645      0.000000e+00     -3.637979e-17      2.864906e-18
         646      0.000000e+00     -3.632347e-17      2.861024e-18
         647      0.000000e+00     -3.626733e-17      2.857153e-18
         648      0.000000e+00     -3.621136e-17      2.853292e-18
         649     -1.818989e-16     -3.643584e-17      2.857712e-18
         650      0.000000e+00     -3.637979e-17      2.853865e-18
         651      0.000000e+00     -3.632391e-17      2.850029e-18
         652      0.000000e+00     -3.626819e-17      2.846202e-18
         653      0.000000e+00     -3.621265e-17      2.842385e-18
         654      0.000000e+00     -3.615728e-17      2.838578e-18
         655      0.000000e+00     -3.610208e-17      2.834781e-18
         656     -1.818989e-16     -3.632433e-17      2.839159e-18
         657     -1.818989e-16     -3.654591e-17      2.843471e-18
         658      0.000000e+00     -3.649036e-17      2.839692e-18
         659      0.000000e+00     -3.643499e-17      2.835922e-18
         660      0.000000e+00     -3.637979e-17      2.832163e-18
         661      0.000000e+00     -3.632475e-17      2.828413e-18
         662      0.000000e+00     -3.626988e-17      2.824672e-18
         663     -1.818989e-16     -3.648953e-17      2.828939e-18
         664     -1.818989e-16     -3.670852e-17      2.833142e-18
         665      0.000000e+00     -3.665332e-17      2.829420e-18
         666      0.000000e+00     -3.659829e-17      2.825706e-18
         667      0.000000e+00     -3.654342e-17      2.822003e-18
         668      0.000000e+00     -3.648871e-17      2.818308e-18
         669      0.000000e+00     -3.643417e-17      2.814623e-18
         670     -1.818989e-16     -3.665128e-17      2.818784e-18
         671     -1.818989e-16     -3.686774e-17      2.822882e-18
         672      0.000000e+00     -3.681288e-17      2.819214e-18
